0.00000000,0.000000003727
0.02040816,0.000000214208
0.04081633,0.000000434554
0.06122449,0.000000678222
0.08163265,0.000000974541
0.10204082,0.000001384328
0.12244898,0.000002027423
0.14285714,0.000003127851
0.16326531,0.000005082199
0.18367347,0.000008553667
0.20408163,0.000014586432
0.22448980,0.000024721203
0.24489796,0.000041074095
0.26530612,0.000066321850
0.28571429,0.000103526043
0.30612245,0.000155739058
0.32653061,0.000225375550
0.34693878,0.000313406173
0.36734694,0.000418522033
0.38775510,0.000536498190
0.40816327,0.000660012886
0.42857143,0.000779123143
0.44897959,0.000882449921
0.46938776,0.000958919173
0.48979592,0.000999705324
0.51020408,0.000999909405
0.53061224,0.000959531418
0.55102041,0.000883470329
0.57142857,0.000780551715
0.59183673,0.000661849621
0.61224490,0.000538743087
0.63265306,0.000421175094
0.65306122,0.000316467397
0.67346939,0.000228844938
0.69387755,0.000159616609
0.71428571,0.000107811757
0.73469388,0.000071015728
0.75510204,0.000046176136
0.77551020,0.000030231407
0.79591837,0.000020504800
0.81632653,0.000014880198
0.83673469,0.000011816893
0.85714286,0.000010270708
0.87755102,0.000009578444
0.89795918,0.000009343512
0.91836735,0.000009341887
0.93877551,0.000009453733
0.95918367,0.000009618228
0.97959184,0.000009806044
1.00000000,0.000010003727
1.00000000,-0.000010000012
0.97959184,-0.000009795959
0.95918367,-0.000009591967
0.93877551,-0.000009388153
0.91836735,-0.000009184844
0.89795918,-0.000008982893
0.87755102,-0.000008784442
0.85714286,-0.000008594611
0.83673469,-0.000008425061
0.81632653,-0.000008301089
0.79591837,-0.000008274886
0.77551020,-0.000008448755
0.75510204,-0.000009012923
0.73469388,-0.000010302274
0.71428571,-0.000012873549
0.69387755,-0.000017597843
0.67346939,-0.000025751753
0.65306122,-0.000039075248
0.63265306,-0.000059749425
0.61224490,-0.000090240139
0.59183673,-0.000132963842
0.57142857,-0.000189767325
0.55102041,-0.000261273795
0.53061224,-0.000346221335
0.51020408,-0.000440981069
0.48979592,-0.000539459243
0.46938776,-0.000633535039
0.44897959,-0.000714061608
0.42857143,-0.000772290067
0.40816327,-0.000801420512
0.38775510,-0.000797902475
0.36734694,-0.000762141468
0.34693878,-0.000698417407
0.32653061,-0.000614037581
0.30612245,-0.000517955711
0.28571429,-0.000419217240
0.26530612,-0.000325600537
0.24489796,-0.000242722892
0.22448980,-0.000173716924
0.20408163,-0.000119420213
0.18367347,-0.000078909759
0.16326531,-0.000050175457
0.14285714,-0.000030755005
0.12244898,-0.000018218880
0.10204082,-0.000010466754
0.08163265,-0.000005852887
0.06122449,-0.000003188069
0.04081633,-0.000001671765
0.02040816,-0.000000798670
0.00000000,-0.000000268370
0.00000000,0.000000003727
0.02040816,0.000000214208
0.04081633,0.000000434554
0.06122449,0.000000678222
0.08163265,0.000000974541
0.10204082,0.000001384328
0.12244898,0.000002027423
0.14285714,0.000003127851
0.16326531,0.000005082199
0.18367347,0.000008553667
0.20408163,0.000014586432
0.22448980,0.000024721203
0.24489796,0.000041074095
0.26530612,0.000066321850
0.28571429,0.000103526043
0.30612245,0.000155739058
0.32653061,0.000225375550
0.34693878,0.000313406173
0.36734694,0.000418522033
0.38775510,0.000536498190
0.40816327,0.000660012886
0.42857143,0.000779123143
0.44897959,0.000882449921
0.46938776,0.000958919173
0.48979592,0.000999705324
0.51020408,0.000999909405
0.53061224,0.000959531418
0.55102041,0.000883470329
0.57142857,0.000780551715
0.59183673,0.000661849621
0.61224490,0.000538743087
0.63265306,0.000421175094
0.65306122,0.000316467397
0.67346939,0.000228844938
0.69387755,0.000159616609
0.71428571,0.000107811757
0.73469388,0.000071015728
0.75510204,0.000046176136
0.77551020,0.000030231407
0.79591837,0.000020504800
0.81632653,0.000014880198
0.83673469,0.000011816893
0.85714286,0.000010270708
0.87755102,0.000009578444
0.89795918,0.000009343512
0.91836735,0.000009341887
0.93877551,0.000009453733
0.95918367,0.000009618228
0.97959184,0.000009806044
1.00000000,0.000010003727
1.00000000,-0.000010000012
0.97959184,-0.000009795959
0.95918367,-0.000009591967
0.93877551,-0.000009388153
0.91836735,-0.000009184844
0.89795918,-0.000008982893
0.87755102,-0.000008784442
0.85714286,-0.000008594611
0.83673469,-0.000008425061
0.81632653,-0.000008301089
0.79591837,-0.000008274886
0.77551020,-0.000008448755
0.75510204,-0.000009012923
0.73469388,-0.000010302274
0.71428571,-0.000012873549
0.69387755,-0.000017597843
0.67346939,-0.000025751753
0.65306122,-0.000039075248
0.63265306,-0.000059749425
0.61224490,-0.000090240139
0.59183673,-0.000132963842
0.57142857,-0.000189767325
0.55102041,-0.000261273795
0.53061224,-0.000346221335
0.51020408,-0.000440981069
0.48979592,-0.000539459243
0.46938776,-0.000633535039
0.44897959,-0.000714061608
0.42857143,-0.000772290067
0.40816327,-0.000801420512
0.38775510,-0.000797902475
0.36734694,-0.000762141468
0.34693878,-0.000698417407
0.32653061,-0.000614037581
0.30612245,-0.000517955711
0.28571429,-0.000419217240
0.26530612,-0.000325600537
0.24489796,-0.000242722892
0.22448980,-0.000173716924
0.20408163,-0.000119420213
0.18367347,-0.000078909759
0.16326531,-0.000050175457
0.14285714,-0.000030755005
0.12244898,-0.000018218880
0.10204082,-0.000010466754
0.08163265,-0.000005852887
0.06122449,-0.000003188069
0.04081633,-0.000001671765
0.02040816,-0.000000798670
0.00000000,-0.000000268370
